 Tlab      phaseshift
          pwa93       esc96       nijm1       nijm2       reid93  

177.000    12.45843     9.92280    11.78575    11.45384    11.45062
178.000    12.30043     9.75140    11.62672    11.29388    11.28717
179.000    12.14294     9.58057    11.46828    11.13452    11.12432
180.000    11.98594     9.41033    11.31045    10.97576    10.96205
181.000    11.82944     9.24065    11.15320    10.81759    10.80038
182.000    11.67343     9.07155    10.99654    10.66001    10.63928
183.000    11.51790     8.90301    10.84046    10.50301    10.47877
184.000    11.36285     8.73502    10.68495    10.34659    10.31883
185.000    11.20827     8.56759    10.53002    10.19074    10.15946
186.000    11.05415     8.40071    10.37565    10.03546    10.00065
187.000    10.90050     8.23437    10.22183     9.88074     9.84241
188.000    10.74731     8.06857    10.06858     9.72658     9.68472
189.000    10.59456     7.90330     9.91587     9.57298     9.52759
190.000    10.44226     7.73857     9.76371     9.41992     9.37100
191.000    10.29040     7.57436     9.61209     9.26741     9.21497
192.000    10.13898     7.41067     9.46101     9.11543     9.05947
193.000     9.98799     7.24750     9.31045     8.96399     8.90451
194.000     9.83742     7.08484     9.16043     8.81308     8.75009
195.000     9.68728     6.92269     9.01093     8.66270     8.59620
196.000     9.53755     6.76105     8.86195     8.51284     8.44283
197.000     9.38823     6.59990     8.71348     8.36350     8.28999
198.000     9.23932     6.43926     8.56552     8.21467     8.13767
199.000     9.09082     6.27910     8.41806     8.06636     7.98586
200.000     8.94271     6.11943     8.27111     7.91854     7.83457
201.000     8.79499     5.96025     8.12466     7.77123     7.68379
202.000     8.64767     5.80155     7.97870     7.62442     7.53351
203.000     8.50073     5.64333     7.83323     7.47810     7.38373
204.000     8.35417     5.48558     7.68824     7.33227     7.23446
205.000     8.20799     5.32829     7.54374     7.18692     7.08568
206.000     8.06218     5.17148     7.39971     7.04206     6.93739
207.000     7.91674     5.01513     7.25616     6.89767     6.78959
208.000     7.77166     4.85924     7.11308     6.75376     6.64228
209.000     7.62694     4.70380     6.97047     6.61033     6.49545
210.000     7.48258     4.54881     6.82831     6.46736     6.34911
211.000     7.33857     4.39428     6.68662     6.32485     6.20323
212.000     7.19490     4.24018     6.54539     6.18280     6.05784
213.000     7.05158     4.08653     6.40460     6.04121     5.91291
214.000     6.90861     3.93332     6.26427     5.90008     5.76845
215.000     6.76596     3.78055     6.12438     5.75939     5.62446
216.000     6.62366     3.62820     5.98493     5.61916     5.48092
217.000     6.48168     3.47629     5.84592     5.47936     5.33785
218.000     6.34002     3.32480     5.70734     5.34001     5.19523
219.000     6.19869     3.17373     5.56920     5.20109     5.05307
220.000     6.05768     3.02309     5.43149     5.06261     4.91136
221.000     5.91698     2.87286     5.29420     4.92456     4.77009
222.000     5.77659     2.72304     5.15734     4.78693     4.62927
223.000     5.63651     2.57364     5.02089     4.64973     4.48890
224.000     5.49673     2.42464     4.88486     4.51295     4.34896
225.000     5.35725     2.27605     4.74924     4.37660     4.20946
226.000     5.21807     2.12786     4.61404     4.24065     4.07039
